names,Pitch,SpectralCentroid,SpectralSpread,SpectralSkewness,SpectralKurtosis,SpectralFlatness,SpectralCrest,SpectralSlope,SpectralDecrease,SpectralRollOff,SpectralVariation,SpectralFlux,HarmonicSpectralDeviation,Tristimulus_1,Tristimulus_2,Tristimulus_3,HarmonicOddToEvenRatio,Inharmonicity,HarmonicEnergy,NoiseEnergy,Noisiness,HarmonicToNoiseEnergy,PartialsToNoiseEnergy,F1_Hz,F2_Hz,F3_HZ,F4_Hz,Rate,Depth,Regularity,x,y,z
kazantzidis_a_22,147.822789321639,1223.88890434479,879.284882065188,1.44654088097882,4.42312865528297,5.7412148202864e-06,0.163911504750302,-2.26107375641327e-07,0.0205789284434312,3540.96526868694,0.604431113651152,0.0012119167566468,0.0010485614906061,0.0,0.0353865833539958,0.845925910180031,1.1441229519864,0.415778788006355,0.0002960681815284,0.0201438803922358,0.589814651970307,0.0251160233194724,0.695448013383987,719.324906,1341.527246,2624.319509,3615.478263,1.485048491,0.593693787,0.065773196,-7.7460704,3.5762794,5.524373
kazantzidis_a_3,220.080970369121,1360.48333781509,749.223269723178,1.8566809277727,6.24463254465039,7.81325826154448e-06,0.265086969754697,-4.27178008592994e-08,0.0394857829527196,3505.26788607958,0.637159145279047,0.0033188359174966,0.0065583936960093,0.0523207977518056,0.365303389807438,0.4276657126276,0.39671125061431,0.2127559291316,0.0092394463995572,0.0303377521853556,0.545128592449262,0.291975589312306,0.834430274408315,934.415534,1360.618269,2800.691773,3722.491424,5.806706461,0.047962893,0.025013631,-8.112824,5.598948,4.0798626
kazantzidis_a_4,198.290807727642,1280.83593643074,752.351266943199,1.6725216230565,5.94902463491572,1.72331152590816e-08,0.209769668356214,2.09080457054613e-06,0.0178536968607027,2707.404888455,0.677836978002314,0.0020072358360454,0.0054612453377538,0.0365055257229651,0.358220790270589,0.542199877415171,0.802084533658958,0.14177070490477,0.0183582499878682,0.019477210207433,0.470693731965045,0.960949759441924,1.12455649623717,875.795229,1442.245433,2534.731501,3478.237854,0.678211122,0.162313365,0.624473665,-8.774464,4.947544,2.8286502
kazantzidis_a_5,197.319618870527,1155.50786599725,660.360208233537,1.63228118840777,6.21921967166814,5.60252093582566e-10,0.279856669743022,2.39883631433996e-06,0.0132012362817011,2004.31237441914,0.532059521559602,0.001234887024415,0.0057872121824742,0.0558481805463729,0.495752553540406,0.344536153575945,0.417915802555276,0.223243719483597,0.0023213428718675,0.015113681016523,0.486635686525753,0.320383952471516,1.05492533262268,789.436372,1439.816437,2440.292228,3610.099368,0.997677365,2.916665217,0.187577527,-7.870487,5.6884384,2.615476
kazantzidis_a_6,233.437187378949,1606.5910074332,1084.61338107903,1.28807493548677,4.09585673888718,3.83021341855566e-07,0.223106525495566,4.78749732369834e-07,0.0194310863579409,3473.36621357963,0.66571306409744,0.0022593813090057,0.0082397239381472,0.055421012576498,0.519185635992155,0.405378295447569,0.331918275063427,0.118364675938439,0.0235443343515564,0.0308746379419285,0.497344016030029,0.857854827943692,1.01068067126321,921.0036,1447.808648,2663.543299,3610.333138,6.816265737,0.026339069,0.229872739,-8.941465,2.8126442,4.771406
kazantzidis_a_7,229.559436664101,1383.79132280719,882.170640577765,1.62096900059037,5.07376944993807,7.63409862692716e-09,0.180720056890339,1.00870369657621e-06,0.0092868436745733,2858.22122701131,0.555317110183133,0.0008374113454656,0.0036300377533513,0.0635429623562059,0.480435553612795,0.418057879457916,0.491585657519367,0.288563117055566,0.0028078345963681,0.0212232856989448,0.548501671371216,0.237505132616576,0.82314850107944,851.127175,1368.874596,2712.238412,3567.801255,1.179901541,2.340439072,0.079698763,-8.414512,3.3018394,4.4377446
kazantzidis_a_8,191.646962537284,1226.86014894226,839.308499513535,1.30013168443866,4.03458223867188,7.59560547783734e-10,0.197487544135694,1.10141006776068e-06,0.0063619868333889,2974.26827030471,0.614786332628827,0.0006075785328562,0.002281990074294,0.0684368235416991,0.46964795597298,0.386100705598885,0.999251303204191,0.265536040580772,0.001447101685067,0.0159936686368313,0.519243402142834,0.194172688827255,0.925879131316817,686.962646,1393.348371,2548.822415,3449.805334,0.54861664,2.046989813,0.11357553,-8.754552,2.0481234,3.8083875
kazantzidis_a_9,278.086634270947,1618.23388504433,1164.1024347626,1.2920718861889,3.96971406034843,3.30614728008953e-06,0.192482488596572,1.72873872518816e-07,0.0179939068925515,3348.15712508397,0.780561948631665,0.0019562466327443,0.0040108567761625,0.20416590921318,0.4405471580809,0.284878653218514,5.05787254501356,0.236353017199376,0.0078142015053684,0.0392606770825585,0.58452606809377,0.221870616198528,0.710789056846628,893.440904,1472.111582,2727.731858,3781.492949,2.970096983,0.126428972,0.100767944,-8.53442,3.8299835,4.5256376
kazantzidis_e_1,218.308414559588,1376.15943994716,1138.82709714018,1.32068953816115,4.89860170313814,8.89593518593575e-08,0.244600138784076,3.79356893856091e-07,0.0126738343000117,2156.87110913868,0.72402133585887,0.0006500950285966,0.0020978326229124,0.132436544944935,0.518357164300754,0.279392208950419,0.285597169747287,0.194082118794168,0.002894609681308,0.0063047420632667,0.500622218748601,0.755264043493065,0.997515801503788,609.526403,1855.968647,2332.745518,3481.328638,0.319010417,0.413222548,0.429222779,-8.505688,3.0503025,3.7366526
kazantzidis_e_10,189.938768639725,1540.11984413354,1085.60380581992,0.743224081244832,2.99549786723808,2.69626542206854e-08,0.1756932330412,1.00157330789417e-06,0.01325851860534,3533.77536027484,0.545879090515411,0.0012927448547143,0.0053617303364141,0.0762945328627793,0.459331028858938,0.459983669777899,1.26190292100358,0.162015134661921,0.0179987559257215,0.0169507681165311,0.453944721767905,0.944956364617113,1.20291143417357,541.466292,1790.104418,2379.04561,3446.3273,10.302968,0.104607827,0.018670657,-7.83351,2.8307595,5.326569
kazantzidis_e_11,196.18314149335,1482.68177620701,1092.83237368356,0.661461435035931,2.60636014090334,2.74612971459271e-07,0.197284859980687,5.89066936530821e-07,0.023348309710617,3473.9057392884,0.507938720488735,0.001151169266396,0.0033438084519731,0.118246826643502,0.404766909565865,0.439422990086545,0.574640381077839,0.133479020928975,0.0088624337257751,0.0075590335814314,0.441706366241836,1.12223177017023,1.2639474941863,563.805869,1870.741719,3117.793344,3356.040519,2.100800305,0.050694181,0.001334911,-8.673592,4.2462473,3.179725
kazantzidis_e_2,231.624032061216,1662.15720192304,1328.90453719257,1.13689764622397,4.39039860053666,1.59391644513456e-07,0.255077883307465,2.98598406894514e-07,0.0147404211077456,5671.63653589399,0.750431100169641,0.001284855932398,0.0027757215421602,0.127639505052548,0.495983730062975,0.3311461471982,0.208625024929049,0.192364100696364,0.007471799845938,0.0174521077286905,0.512338213061105,0.680621123846483,0.951838785683498,538.636594,1875.407301,2546.723691,3471.401712,0.723805147,0.236737044,0.430112775,-8.37521,3.7594063,4.254646
kazantzidis_e_3,252.733656288986,1509.348447871,1244.0072608397,1.6919156191181,6.73974596484668,4.0888023919889e-09,0.332669164644942,6.07662255392699e-07,0.0154873999396118,2751.40632337128,0.736842224836256,0.0018920170733238,0.0079815283638462,0.104341793772395,0.464226072226693,0.328333720303322,0.254882991254261,0.111968016415795,0.0206748900345186,0.0199780948713059,0.451270763773828,1.1136466778885,1.21596487213522,540.714654,1807.601004,2498.050975,3445.508859,0.657502385,0.130489761,0.11884314,-8.384226,3.4245803,4.041068
kazantzidis_e_4,210.385373115849,1658.56089309248,1211.76824182335,0.789000537243521,3.31423840723728,1.60091088237484e-06,0.216422322661482,3.26984745433907e-07,0.0172144759962419,3190.61990834986,0.714918556993072,0.0013166477588111,0.0031512042793054,0.141904231566988,0.457705341167858,0.312594950613394,0.31600540381544,0.228558306735711,0.007907552554067,0.0154230828859104,0.527749673514315,0.552719888972503,0.89483778076342,492.205669,1932.725263,2871.815062,3374.006662,1.886119982,0.188710353,0.20162459,-8.31324,3.2595978,3.9215863
kazantzidis_e_5,126.988783356143,1353.02735034404,1245.58801318252,0.870859138962654,2.3429148903554,0.000565844252294,0.210179296713459,-1.0439016350158e-06,0.0304542013805761,3826.31148815441,0.648393300941811,0.0017815896553495,0.0018911819415776,0.0698639155631454,0.583839048786588,0.301313093545257,1.13092052149449,0.227894399573679,0.0055981490029721,0.0189286060110134,0.481493070449135,0.398923570359457,1.0768730878457,443.747559,1905.07781,2589.640972,3614.40655,5.98784258,0.065899391,0.159192524,-8.5184555,3.81435,4.176979
kazantzidis_e_6,198.577349448003,1533.43876228792,1015.01134121598,0.358653446516905,2.05912273446351,0.0005563479035789,0.194795976565654,-7.24569817567732e-07,0.0382051728235571,2999.22791485544,0.732959008073208,0.0022864610223192,0.0043226427609623,0.120157165637612,0.499043998120249,0.335575544389502,0.537237158419562,0.152846819139059,0.0124961926620703,0.0179513251215168,0.477433277001021,0.795563935572505,1.09453351530388,490.936962,1897.32468,2416.435995,3425.59079,5.160030242,0.041010193,0.334231041,-9.150991,1.9794514,3.233098
kazantzidis_e_7,164.96970041497,995.100994605405,943.88878604911,1.17663416359095,3.18096701523743,8.86631034463247e-07,0.277231742770233,-4.98287774370513e-07,0.0251472667051574,1958.95116809391,0.711824690865653,0.0026148408961403,0.0047324276055267,0.158795232664825,0.62692501517105,0.151639523029933,1.04734524601756,0.181098825466091,0.0141655199865146,0.0269829189160809,0.491900185858989,0.699187512095769,1.03293287821121,442.375444,1941.376518,2506.816058,3498.769887,0.762237279,0.123495754,0.400888935,-8.810294,2.6461256,4.494573
kazantzidis_e_8,285.574614334774,1902.12043125736,1231.8805990389,0.868691113851258,3.44345498291051,1.67536195975053e-08,0.257747797077213,8.94156663582769e-07,0.013226054600241,2505.97138553327,0.786367653986586,0.0017762272710907,0.0111299986922571,0.057396413690754,0.349686406867946,0.531190081794035,0.0672964509468963,0.123596509521442,0.020199346754939,0.0257514964647892,0.494981922993172,0.746345719471192,1.02027579906952,632.519146,1767.28108,2742.708503,3556.123844,1.942845395,0.10882837,0.67160755,-8.529049,6.819159,0.2968452
kazantzidis_e_9,141.637282835784,1408.43915280572,1112.66986204978,0.675257587417758,2.52023990201841,1.2524125930682e-07,0.147155390382861,6.26555042784942e-07,0.0114701765765838,3314.23857404601,0.585123738261928,0.0008222604177054,0.0014328937379968,0.102094538159821,0.411323328437617,0.420143286127651,1.52020133130537,0.263352472497278,0.00201880123592,0.0110868227766728,0.487479635571249,0.482743757614185,1.04981433670341,531.530174,1842.315175,2508.765198,3368.782961,3.395917339,0.81753317,0.081914108,-10.06106,-1.3454114,1.7255591
kazantzidis_i_1,197.091797927919,1110.9510446983,1014.59080748746,0.875275321303877,2.28865112485142,8.07975504412772e-11,0.395131058269874,2.2230077105316e-06,0.0112033476313477,2807.09796683075,0.627040509747224,0.0019527268132893,0.0023043305863309,0.209269848000166,0.5043732234817,0.186850341628611,0.399474110167344,0.225345140243963,0.0049121056674426,0.0355291795587547,0.49156243061425,0.551706462588751,1.0343301797783,413.261168,2276.879519,2293.310077,3416.623319,0.775971284,0.296186088,0.619518043,-6.0630665,-8.287942,-2.5329509
kazantzidis_i_10,253.537838232286,2557.11994630093,1494.65870432233,0.515792039844013,3.37709892183928,1.54151748350004e-07,0.131657243764985,3.17731534292768e-07,0.0088080492411104,3508.64681096734,0.736760081212999,0.0007962854246047,0.0021119530212605,0.285448688832536,0.192624497533668,0.425877452502584,0.918341600822028,0.406129469643189,0.0042682344436597,0.0245940999788221,0.642026921064928,0.17875537158665,0.557567177785325,511.26707,2101.405142,2746.009394,3405.3896,0.606569102,0.242108048,0.45663807,-8.795923,4.0318236,2.8835464
kazantzidis_i_11,140.253269827349,1070.02946926268,1051.51590186129,0.956558867996834,2.52099111809023,3.89065221322969e-07,0.239593234012916,5.9949239443379e-08,0.0188748284311619,1952.68440977661,0.648487396538375,0.0010833902857207,0.0028747560632843,0.222748977651974,0.506507709917071,0.228524929577883,0.735185770370152,0.161011076466634,0.0142744451367293,0.0140138609701094,0.4435495945949,1.14901878719876,1.25453932039073,373.649003,2061.628775,2596.845563,3371.254801,0.315504808,0.575298877,0.111426188,-8.420185,3.188508,4.1808953
kazantzidis_i_12,261.117847997364,2352.00824424603,1599.46417563974,0.750378262122992,3.39341949112177,4.2842372233245e-08,0.166348183083416,4.05789334078654e-07,0.010245825488535,5682.89074849578,0.705301778815666,0.0010463507938171,0.0037666798584772,0.210666703757625,0.106706574837271,0.682235128913661,1.58278302737733,0.166278314773726,0.0152702059055076,0.0167215900328291,0.46829833568379,0.782428611889242,1.13539089038154,2169.797838,2626.212728,3545.879491,5118.551184,0.918260261,0.295330141,0.072095315,-7.7879806,3.60277,4.9180784
kazantzidis_i_13,129.357861965143,1327.37828426285,1208.21334799334,0.634533375126751,1.93429581738538,9.31465839324818e-10,0.323097798858164,1.35030982621342e-06,0.008423371981219,3558.34866350358,0.716032687031801,0.0011246121926899,0.0019953935345643,0.0948911692203351,0.240366457204355,0.406784192309859,0.325555607895497,0.216714638490691,0.0016954585884654,0.0209539948619064,0.457609794637019,0.667105738652177,1.18526796408721,260.855401,2063.637483,2675.858654,3463.961663,0.96778441,1.525573415,0.476127871,-8.248847,4.2836914,3.6616063
kazantzidis_i_14,196.296494053867,1705.6862093644,1222.06835521984,0.263777843232345,2.33527538222561,1.44637087784792e-10,0.197861151647451,1.71806693356478e-06,0.0057010728866695,3513.09810353334,0.760637620158902,0.0009638056030281,0.0049559847643581,0.295299130794015,0.303821691546152,0.275705102795834,1.3687732511466,0.199299436848608,0.0219176194348916,0.0319182586779836,0.507964109946549,0.648588820337014,0.968645042246421,334.420192,2119.074987,2442.946446,3367.78672,2.208533654,0.062350976,0.000450097,-8.631395,3.2449992,3.0223513
kazantzidis_i_15,191.923935533432,1043.52361960685,993.440319085453,0.96877743150714,2.41654540737917,7.181645192203939e-11,0.440709163757485,2.30838098495105e-06,0.0131145134237296,2346.30425388467,0.617864023292963,0.0020123524332742,0.0110909528256661,0.228264739733313,0.511411905364815,0.141294476590699,0.189034395347519,0.148562009412096,0.0342359654941556,0.0368864501269155,0.474790021089255,0.933160159478712,1.1061942413236,400.947145,2191.951999,2513.305682,3419.719566,0.783025568,0.173009798,0.473004557,-9.260228,0.69319975,3.5929637
kazantzidis_i_16,190.928756101181,1468.06416155443,1135.6618781234,0.31448986561275,1.73956589414899,4.40480121072056e-06,0.215029255354284,1.89336544413587e-07,0.0222693255189419,3046.63863844038,0.772154235504796,0.0018351172948122,0.0043672418657873,0.335429932344358,0.332432974198614,0.213679782391966,0.963207339078266,0.154428485394385,0.0146679912883966,0.0243914756598151,0.470439622616659,0.897840523776289,1.12567134506388,392.841123,2131.714297,2543.894724,3557.559338,2.251838235,0.096698161,0.113959061,-8.442057,2.048206,4.7120347
kazantzidis_i_2,217.36472010513,1930.99563330262,1216.56500373446,0.0520507441072604,2.24645934394735,2.0886062231439903e-09,0.165940761118502,1.28726058732461e-06,0.0070138754286165,3392.85499727409,0.644410449827592,0.0007897052418993,0.0023570121753259,0.223401953826049,0.150410151590509,0.467261216778977,1.28882465136323,0.35070248919881,0.0037389159499994,0.0226402400909789,0.562989695519285,0.243189564049293,0.776233235628367,356.312695,2213.774114,2551.984509,3463.434083,0.672912598,4.789313653,0.15215653,-8.381445,1.923126,4.6946793
kazantzidis_i_3,198.462679794175,1849.86563601772,1188.36691507381,0.225559674771816,2.77533779229557,0.0038236992592299,0.146436492518349,-7.30202525787478e-07,0.032359289459769,3381.94096839962,0.685990178302683,0.0016692700000743,0.0027617188151116,0.351393781250409,0.349348079059531,0.271250368495175,1.09652609547127,0.260672933523846,0.0096212430940431,0.0232722165560278,0.545817382470526,0.431282397903389,0.832114608504614,358.838557,2069.324839,2471.459707,3366.158993,4.533305921,0.074170185,0.077630034,-8.481797,3.9791484,3.7629802
kazantzidis_i_4,233.437187378949,1993.33078632361,1424.37207854802,0.530429435490625,3.17481804970315,0.000109243081532,0.176273449995637,-1.69193427730922e-07,0.0206754746695903,3253.18373510085,0.767012893248193,0.0015767580491377,0.0025019429972344,0.42234613826049,0.258405212631668,0.286960897800843,2.90710094137587,0.182198392056905,0.0138763271779838,0.019790999658453,0.51288427494822,0.642681782441182,0.949761044667534,348.341797,2114.745419,2961.409438,3581.18923,1.832613032,0.134593894,0.112986823,-8.4239235,3.1803129,4.7790136
kazantzidis_i_5,296.072630783293,1703.63970304387,1179.11111315279,0.442723905385899,2.73759361003058,3.33412110409104e-10,0.250985882749642,1.52154129131623e-06,0.009223083838575,2576.40149799524,0.699833790768964,0.0012211736396752,0.004079163859984,0.528430781688737,0.20452534438422,0.205346068313089,7.65972477036303,0.181101544766954,0.0149201554981729,0.0250055642739607,0.540157391931013,0.566945440341081,0.851312665493764,399.479503,2066.470675,2852.589723,3554.000793,0.46558277,0.125169153,0.472545868,-8.982382,3.0439575,3.3555152
kazantzidis_i_6,199.727696330766,1181.47039193531,1088.50856349541,0.743275577595431,2.09583524157333,4.72644814356609e-09,0.311691263761005,1.5135931690638e-06,0.0133287089576398,2640.31198769336,0.715064507163238,0.0020440171058381,0.0076102669007446,0.281055557899799,0.486117880178318,0.167948266636361,0.357989222755887,0.194044289106254,0.0243929255993608,0.0352840966156186,0.498957664968787,0.661627678704274,1.00417804998057,375.257484,2143.452179,2498.662628,3455.042073,1.037744729,0.218917101,0.76209538,-8.280533,2.5446656,4.5400586
kazantzidis_i_7,169.803681615535,910.732965427751,931.244455996262,1.30203669979761,3.31628826667772,1.19465386701493e-09,0.463446747876576,8.09466624952811e-07,0.0170980898788515,2587.61877767451,0.700261306058269,0.0010577736364511,0.0034961677900389,0.165012092780843,0.691217673091832,0.0724213210536018,0.196511611878303,0.162917509716292,0.0036242684333322,0.0127533152941447,0.469078585233682,0.914542339959695,1.13183978350143,368.769145,2091.219462,2454.765439,3481.448755,0.541715802,0.21084194,0.083829394,-8.407763,2.3666239,4.547542
kazantzidis_i_8,144.529875382176,1670.05477944743,1349.22517203916,0.728829182280662,2.94281221359002,1.78927242630685e-08,0.176687721521862,1.17025325662255e-07,0.0107399032758739,4005.68491021819,0.458761240514838,0.0004228621458786,0.0013251657528955,0.0553740848258289,0.451398652783275,0.382221728418018,1.04259853235614,0.205100028344734,0.0012742042988478,0.0052170459658532,0.490474139888861,0.661925818940164,1.03884364944369,424.936918,2205.935685,3167.645458,3271.876049,0.285207988,2.459995506,0.321878005,-8.78927,1.8695941,4.590497
kazantzidis_i_9,217.678824735387,2482.7597605859,1480.68549600966,0.48075906471048,3.24079033114419,1.33433433855437e-06,0.124529667357125,2.92599858455233e-07,0.0102006533311483,5742.5812097271,0.712179012139206,0.0006804305549773,0.0018261480955354,0.172973645166677,0.296110919257389,0.471721777753402,0.470471734745832,0.393376217120843,0.0023446763590275,0.0135076512880341,0.619385379289084,0.198503738907181,0.614503721653515,497.721302,2130.938795,2700.18694,3402.33659,1.021337698,0.264876317,0.472371879,-9.227293,1.1817324,3.0458143
kazantzidis_old_a_1,220.717507889998,1302.9293415707,1033.09235544622,1.39300927646469,4.6003424400535,1.29843787838063e-05,0.208246226658744,-3.73761670664547e-07,0.0257723726735221,3257.71743660056,0.682895952786651,0.0023825072934655,0.0061829098532143,0.121794942215817,0.505129284477269,0.346929584615578,2.23911932199443,0.0805339648735298,0.0240103185232318,0.0240263595987394,0.477429575931166,1.01643049360159,1.09455885506916,715.520599,1489.650507,2531.284205,3560.38255,2.003088663,0.087568419,0.639638107,-1.8416972,8.944383,-5.797974
kazantzidis_old_a_10,151.103220132386,859.867230903793,674.972539076977,1.5861386100479,5.50242691076327,5.7419144912241e-08,0.233635378837072,7.12809269205341e-07,0.0203732179328546,1614.11519299184,0.587583873235191,0.0022975579738349,0.0068676304109669,0.123184684199183,0.509680483774307,0.354828298473218,0.809429242128058,0.170527992674913,0.0245979944580906,0.0250043549801667,0.454052474183145,1.04120565225782,1.20239070987761,602.330388,1407.966589,2374.143903,3416.754695,1.23046875,0.213865795,0.579526584,-0.29080236,8.395934,-6.18313
kazantzidis_old_a_11,307.222625145121,1250.58888506901,881.755870840149,1.92195312046462,6.99982339911391,3.24727921655995e-06,0.263093206836551,-3.15136661617177e-07,0.0412637150475142,3703.37606447672,0.512660528903718,0.0048158228823828,0.0071348478828873,0.0838203215982712,0.681659207274915,0.237583283051671,1.12034826692259,0.0715541967844598,0.0435951337240317,0.0361157410961678,0.434458227190991,1.28298142029119,1.30171753876968,871.838129,1403.913177,2686.43304,3642.613512,0.769042969,0.021089835,0.089022888,-3.3029776,8.756734,-5.5242696
kazantzidis_old_a_12,274.733798543685,1218.95489633492,976.347593116977,1.96274364374557,6.69799665342924,8.53849992400742e-08,0.282176861246486,1.61169602141904e-07,0.0330029897539471,3012.65476698004,0.418586480258336,0.0038187400907029,0.0117042144205594,0.0868780420626184,0.608675790551895,0.313055085488211,1.88683889837646,0.0766772305046332,0.048690967954961,0.0375057338310133,0.426722289115697,1.34013346669742,1.34344450543932,752.593853,1380.126927,2701.702668,3734.643998,3.786057692,0.028412531,0.284324149,-0.9869564,8.184341,-5.2158
kazantzidis_old_a_13,171.975264258824,1066.91574252214,902.80504916504,1.77376266538658,5.91048592314651,4.6714422416323605e-09,0.219323370136012,6.76490468440662e-07,0.0195201422140625,3219.51743650033,0.349612668991605,0.0018331935843583,0.0054237570376673,0.114261239896036,0.451891584256041,0.43497361505396,0.577943719756532,0.120440415633228,0.0263196063817966,0.0205204769275959,0.427308097678076,1.33121091649666,1.34023180337264,700.13331,1356.779323,2594.785421,3621.734608,4.520089286,0.021629975,0.080408524,-1.6946632,8.439712,-6.194877
kazantzidis_old_a_14,229.029654007724,1158.96698937271,701.848357450484,1.80192667859433,6.65088814105683,6.07426152401739e-08,0.237918513924782,1.48672059927162e-06,0.0398073145454061,3113.25237209933,0.190455534470624,0.0033303230153473,0.0096836755481834,0.0354609469458244,0.49764050475532,0.468358134995172,1.14966762273888,0.0925809788664728,0.0467479951227442,0.035610446473933,0.424173144833635,1.35715672775196,1.35752784489034,795.238153,1359.101,2612.878234,3643.270175,2.632880731,0.008300503,0.306763868,-3.6643941,9.975086,-4.0700526
kazantzidis_old_a_15,215.178570184871,1037.31788820064,683.550588873058,1.82494258918429,6.95994448294743,1.34535816159848e-08,0.2421544908051,2.32630808933734e-06,0.0211889773059908,2167.7755663992,0.536565215546602,0.0029641379848292,0.0135942452125259,0.0788447491652895,0.503242001778165,0.420190271449163,1.3917908382447,0.141316906812553,0.0381949844370141,0.0331404576616288,0.4318559590607,1.30393289231388,1.31558706376849,703.482794,1287.042358,2466.458496,3633.240353,4.417067308,0.175954784,0.014157657,-1.064727,8.986661,-5.8308043
kazantzidis_old_a_2,222.252756641602,1432.59480275363,1054.21846599108,1.5386572632854,5.69419731068743,0.0015567708636769,0.17380065660931,-1.76108791254167e-06,0.0443341196573281,3256.37602235241,0.647544136377495,0.002884269367954,0.0065489834929278,0.0868015199628997,0.47838451825285,0.422347420761182,1.06639222062928,0.113553898027418,0.0248702637089287,0.0260441530472521,0.474612052482391,0.966364546306809,1.10698416370951,869.278341,1359.427281,2688.983784,3519.771766,6.009265988,0.020857658,0.089119933,-1.8903778,8.802439,-5.9103456
kazantzidis_old_a_3,247.675494518137,1173.92070739709,764.189437627992,1.68414710502631,5.93896074263646,5.40743642716201e-06,0.224072933964049,-3.9902774257504e-07,0.0415710113134005,2693.06119294257,0.603098056063768,0.0045463934648887,0.0067192678825739,0.0993063219614726,0.592620464295429,0.317141932359275,1.40318474521916,0.12464066771215,0.0376114556850402,0.0331920764017421,0.449989928546197,1.1517469166192,1.22227384247652,835.43324,1323.735147,2561.758513,3601.552082,4.006177326,0.046571453,0.231586207,-2.8396647,9.02378,-5.736764
kazantzidis_old_a_4,165.160391012171,766.686586741696,548.415501772386,2.15147471019045,8.00287019244201,1.48824237106536e-09,0.290010618903375,2.86462370178823e-06,0.0254024583258903,2141.41491208357,0.175728780689639,0.0013677932982899,0.0083329137148453,0.0765527761189674,0.640482954769371,0.265812143353332,1.4353016704875,0.128844142646503,0.0455192140021932,0.0334191148222438,0.423271983319383,1.35953371517082,1.3625471077906,595.476323,1203.260605,2329.853333,3503.270155,5.066636029,0.049220514,0.072465558,-0.8708023,8.547013,-6.1769624
kazantzidis_old_a_5,244.054114198429,1127.14553304895,726.372418898665,1.95800975370201,7.46487826395559,3.96061462045827e-06,0.279504317097573,1.46680193838647e-07,0.0324151545289176,2557.70803236495,0.680804567530366,0.0031693629745214,0.0071252111492478,0.124557441136105,0.605409906872892,0.110669839654885,3.23163455249349,0.162995526883968,0.0169238522046713,0.0247823025208234,0.485221772103865,0.574060288578346,1.06091329262518,803.459287,1379.596978,2516.815823,3497.820754,2.839543269,0.117283547,0.636702044,-2.639899,9.0741625,-5.58455
kazantzidis_old_a_6,246.747359560823,1129.46807367288,870.163839422898,1.84171012214407,7.04503902772449,6.54277413292884e-09,0.191304533393566,9.79814784279298e-07,0.0191285346575168,3480.01755948058,0.556232945558159,0.0023584590616551,0.0043405829403097,0.119404321273452,0.521450367666221,0.347133857186493,1.36104209789637,0.118908306048626,0.0323740097468144,0.0272127060324493,0.437316396040341,1.24474037021389,1.28667787375368,840.436719,1297.126778,2527.064705,3637.338926,1.285564366,0.255576475,0.427751125,-2.2010553,8.6366205,-5.9713693
kazantzidis_old_a_7,164.446442603867,834.37039392892,632.44049190751,1.85833725772039,6.13236287901286,1.73723661738398e-06,0.327338961529798,-6.34556638114759e-07,0.0497640147919207,1661.36861934154,0.288302280480522,0.0029751619347032,0.0085992148543263,0.06771349669506,0.604946269033481,0.285656397781751,2.90261567583357,0.13586487760837,0.025114481874389,0.0223543922889149,0.431584526568316,1.24049408204588,1.31704323814204,568.137365,1174.377405,2306.718098,3227.831806,4.829877336,0.030439249,0.224852107,-1.1792153,9.077166,-5.809955
kazantzidis_old_a_8,220.080970369121,1417.41759071214,1063.4554006856,1.36958296512071,4.65960172666296,1.64606350817398e-06,0.177576527274988,-1.01575048504255e-07,0.0162072887483994,2345.12380708849,0.596137746414966,0.0015528586622331,0.0022128178940373,0.0766952144310059,0.316507066571667,0.279469067995771,4.01417899014607,0.3481076684355,0.0019694408942588,0.0321099778706722,0.562457730748623,0.0792613042738379,0.777911379525382,718.217587,1562.886628,2668.14919,3696.110395,7.555509868,0.367858503,0.056931061,-1.3725619,9.111043,-5.6793756
kazantzidis_old_a_9,226.791683791708,1359.05260314519,1020.83471369501,1.53602781387052,5.65909010001416,2.94044441064824e-07,0.180988904740292,5.83141900551853e-07,0.0125396970097423,2771.44703596152,0.666886781370854,0.0014448666639954,0.005971528045168,0.0764853275592747,0.470677883775067,0.441416809237105,2.3536763256541,0.201800448099947,0.0169063177545417,0.0265055378462475,0.485994088540334,0.441687043049119,1.05763819680084,718.125183,1574.383603,2564.647718,3604.203786,8.99895056,0.367126491,0.062042687,-3.6919506,9.665955,-4.1091957
kazantzidis_old_e_1,223.540216471129,1044.18102873419,985.321405326716,1.32554730041408,3.56567656429164,5.5379209219238e-08,0.40316475529784,5.20615672738224e-07,0.0321081931941058,3444.533426847,0.579921696677204,0.004858688236748,0.0118218387384326,0.165345700619131,0.551677599356276,0.282308800895296,0.197129089751894,0.0971019147116065,0.0486684043090782,0.0362536611305404,0.424069131766069,1.34984281748889,1.35810608889937,469.622723,1817.727177,2790.237715,3628.99527,0.652521307,0.042910786,0.240972112,-4.794762,9.151143,-4.2145143
kazantzidis_old_e_10,298.39038995546,1067.31683099682,806.065405790929,1.52482900494642,4.66804841581053,3.41653986898473e-12,0.585615543222881,5.59744167053294e-06,0.0107107132070677,2392.07651803036,0.0594043843839787,0.0005947355313358,0.0253471049940858,0.03667177711088,0.663376071662783,0.278706442200472,0.0284658629440667,0.0864347762051077,0.0750297059625467,0.0570848674469452,0.428246462402428,1.33261493144424,1.33510395254021,601.46764,1777.764456,2646.252587,3654.497132,1.705600248,0.556015782,0.15048201,-1.4261674,8.006382,-5.714678
