SoundFile,Pitch,SpectralCentroid,SpectralSpread,SpectralSkewness,SpectralKurtosis,SpectralFlatness,SpectralCrest,SpectralSlope,SpectralDecrease,SpectralRollOff,SpectralVariation,SpectralFlux,HarmonicSpectralDeviation,Tristimulus_1,Tristimulus_2,Tristimulus_3,HarmonicOddToEvenRatio,Inharmonicity,HarmonicEnergy,NoiseEnergy,Noisiness,HarmonicToNoiseEnergy,PartialsToNoiseEnergy
Bithikotsis_a_7,239.446122366486,1438.06870928343,912.997831731375,1.86622994632297,7.40719747278955,2.06674587664656e-10,0.219996350398498,1.56769175517457e-06,0.00978848274856036,3295.15793178978,0.489860504788288,0.00121158410052504,0.00569174958044841,0.026420008640624,0.416584126891367,0.533428979422422,1.83823538550318,0.116508920350641,0.0229068611967722,0.0220312631932395,0.450488455071142,1.04539787011522,1.21981271382876
Bithikotsis_a_8,125.457704629852,998.741899009384,854.366215993013,1.21365861949994,3.71854161408694,1.38151382041988e-05,0.175340170272049,-1.06782014391562e-07,0.0228483221753474,3509.96395279389,0.575930895439945,0.000481526972379664,0.00185315150213998,0.101455840324512,0.378226030039935,0.358670983919933,0.690170556620553,0.188534104708895,0.000569000443474474,0.00450435335006046,0.477341681498536,0.762351649240593,1.09493542835116
Bithikotsis_a_9,233.774537156405,1354.88321761526,900.327058967987,1.57180987888916,4.75043329684278,6.78341604136066e-08,0.264221509043196,9.79451295156565e-07,0.0163839820133988,3101.35367745118,0.790152652403562,0.00208290241552016,0.00736117575331053,0.0348709754741898,0.621093060010408,0.295924837685409,2.79804664450302,0.169502001550343,0.0142009725888048,0.031306550711025,0.538462832804676,0.561577406379645,0.85713950470234
Bithikotsis_e_1,213.93923281706,1669.64877749523,1052.21791446603,0.568081519397994,2.94957378953321,3.43804687616346e-05,0.166208916017214,-3.25394010437333e-07,0.0300859701910733,2935.34483541351,0.669792526576923,0.00234358089103402,0.00578635657998593,0.0717903717100499,0.427313398904378,0.502987055361145,0.876602819189571,0.117601659970786,0.0167563488541588,0.0253692507860761,0.479516237970113,0.901623245109026,1.08543517043053
Bithikotsis_e_2,120.41660982114,1338.66947994709,1062.27586127815,0.745441608328013,2.41516710203847,5.69900650634899e-06,0.206027368791868,6.98569529379297e-08,0.0168918508792494,3560.48990279287,0.57754631931678,0.00112711769362454,0.00356341092144414,0.060258698794575,0.486900750110056,0.438294318181369,0.477566703792048,0.191633246401785,0.00574622881801311,0.0137239165640926,0.448836830813682,0.968471400448912,1.2279811533896
Bithikotsis_e_3,138.963025757392,1270.94049859001,1152.68383441198,1.00850159640865,2.7914658252962,6.4306274615654e-06,0.138781774020687,-5.01273291530649e-07,0.0208670897133889,3668.21935042753,0.623728126687787,0.00209967709393415,0.00326332110949241,0.103215435185626,0.533980897416712,0.314583349297288,1.4212158344342,0.192984995310819,0.0249445381253192,0.0342008016377782,0.448285567810069,0.790317037762662,1.23072093283111
Bithikotsis_e_4,259.763922057875,1661.12646919055,1104.21814216587,0.614546011785899,2.66424364304147,7.26979436253225e-07,0.272614019241708,7.86924523956624e-07,0.0267737303098063,4227.06521500071,0.751946687911797,0.00321970440338392,0.0100585206969435,0.0601058577881049,0.52641584074729,0.380417173078649,0.10228165868311,0.103880094840419,0.0244822227693143,0.0287008719810105,0.484170019515529,0.888155853405288,1.06539017223871
Bithikotsis_e_5,234.450680414389,1232.52545765817,848.148760642717,0.859887468794248,2.9106149956868,5.74869800588007e-06,0.257536605889792,8.14189001812383e-08,0.0239749538288048,0,0.740880877999799,0.00134593665612863,0.00300065519472244,0.0628944470580433,0.607355584303205,0.227465119198194,0.486004965327393,0.142687876160094,0.00418728181851671,0.0104331253129162,0.488755647039071,0.518152871605733,0.856111102514379
Bithikotsis_e_6,219.448062426864,2149.15499826167,1354.56426297281,0.354143602809543,2.64011737708445,6.58850971639254e-06,0.135833117619513,5.29082983475727e-07,0.013046060359869,3373.75675061241,0.611733741224884,0.00093711059988879,0.00276602387354039,0.0680888756078703,0.314693636781638,0.61007405229658,0.94542005566801,0.223106399149767,0.00806941276809905,0.0141058080908843,0.509573510686214,0.668462871845118,0.962425421349894
Bithikotsis_i_1,277.926051514783,2290.59633781032,1299.72671040276,-0.160020534535512,2.02326114024148,6.99192969130774e-06,0.139059135403312,1.10469241090387e-06,0.0147691374684528,3123.88276307857,0.70244607809213,0.00139489445812428,0.00271524711467309,0.393389017049024,0.154421402779217,0.386017293442385,2.94019077470872,0.334666395762321,0.00872032367269445,0.0303060882756078,0.593069491412033,0.334356191048477,0.686143048125963
Bithikotsis_i_2,159.166244494761,839.741839771877,1094.37082776922,0.669404404798258,2.74827223365639,3.74347248369756e-08,0.12931557401305,3.24355874670246e-08,0.0110270695189772,3907.30961956601,0.387797053721342,1.14072390857213e-05,7.82227126990635e-05,0.144074900075421,0.25056401614607,0.409029184836012,1.04886941087072,0.365860297637102,4.52951077270346e-07,3.5022872488486e-06,0.540731787855566,0.185554258009834,0.849345689007381
Bithikotsis_i_3,250.625707782579,1691.4968699041,1169.43245862365,0.255409280026831,2.31073407047379,5.52909867214988e-08,0.235068335732949,1.5357627345323e-06,0.0163635352564776,4028.28460421159,0.774300209366025,0.00244139893523261,0.00682351760483069,0.300473719355241,0.156258739568842,0.546570838116786,3.6425982384086,0.113076857443023,0.0349260612814505,0.0308912403217974,0.451003917995152,1.15470874584156,1.21727563797073
Bithikotsis_i_4,250.191782601869,1697.12364489154,1173.29625378148,0.26521524760119,2.35594115402959,3.28543569956488e-09,0.229962982236283,1.91767423953012e-06,0.0112115598861629,3512.39754267084,0.737681548478758,0.00171138902137037,0.00647222469040974,0.306470185059678,0.158907188638557,0.524860440059307,3.59503670624509,0.117724034067847,0.0350202317820072,0.0314418060512467,0.456254130678557,1.12085176627806,1.19176099131567
Bithikotsis_i_5,184.105714283671,855.768729339762,945.330914123748,1.43799501502189,3.92764520072406,1.78617895400487e-10,0.461558508079063,1.70034066277101e-06,0.0140919238554661,2625.01455950152,0.565595961154763,0.000237863190093447,0.00717694016596959,0.191704533946593,0.581753908479051,0.106350178692177,0.14321694223305,0.1743422738442,0.0119538840558134,0.0188404552036213,0.446009506381843,1.0826099207422,1.24210468906135
Bithikotsis_i_6,166.117155424048,1296.26106603942,1226.00682793674,0.718714371662888,2.20018442595552,9.47473426606711e-06,0.223428275931841,-2.03962159726271e-07,0.0217635020812539,4668.81280253522,0.666334327891216,0.00142938476424138,0.00283668201317937,0.275322690833886,0.475657054646032,0.207769064149107,0.806212377724492,0.192985370899099,0.0126801542205685,0.0135166170564587,0.463693050307799,0.897794081659862,1.1565990677156
Bithikotsis_i_7,145.745479071193,1760.08150525521,1377.45043184056,0.208292491493418,1.62279688678466,1.64249724141756e-05,0.191155122334095,5.20257946174147e-08,0.0211177417092787,0,0.574122992848089,0.00102592042504452,0.00194108443149215,0.14256951155253,0.564626059744653,0.264741018150495,0.450721690819833,0.210071685236173,0.0045168892020479,0.010109450405151,0.497844123989815,0.635775942280659,1.00866130082798
Bithikotsis_i_8,196.750559613665,1419.84821259399,1202.39892206693,0.699908105151804,2.39864388048342,9.01181329139351e-07,0.286504993551371,1.26390227028914e-07,0.0236060093614451,4096.34117937285,0.677639214391859,0.00200416863472209,0.00574239885960246,0.178907835850924,0.563858631718232,0.242378895221502,0.272323284773011,0.11946129892047,0.0189724926786946,0.0195154824034198,0.447458147972842,1.13275653100568,1.23484588342035
Bithikotsis_i_9,247.747026003948,2464.70793413865,1358.73848490543,0.473903668220711,4.41153967746391,9.77802133961623e-06,0.155552934369615,2.76522143772001e-07,0.0153250917330415,4029.70372474563,0.686732564727688,0.000852454912272905,0.00272661908102466,0.176763324433455,0.21011539331259,0.59241208385697,1.63647461412164,0.176058547322599,0.00476545076253644,0.00951975103233409,0.537797684074834,0.524752651833452,0.85943530462159
Bithikotsis_u_1,242.50980358161,954.376185935471,1016.91747480234,1.81494818048182,5.20940065290904,6.47174079977021e-11,0.315092963932909,1.24767462668587e-06,0.00892195386639293,3723.65452924676,0.780749996418897,0.00172210001179324,0.00699254752877071,0.293331175037651,0.533465375992208,0.155427652779978,0.701915168235445,0.119983137692527,0.0355642802963652,0.0448133313142202,0.436722497959623,1.22607304030327,1.28980693792089
Bithikotsis_u_2,295.987121656808,1475.50604605087,1303.34748681523,1.36249987167928,4.00540580823196,2.18996156720878e-06,0.220491190195723,1.73572616088174e-07,0.0183009298471558,3878.43142320569,0.748643537707629,0.00189534777565274,0.00577374893414322,0.188390561422284,0.545889832585782,0.273710757145452,0.495588020576457,0.0888786816470589,0.021983448437731,0.0196155399140886,0.444204672558579,1.20740638455171,1.25121453587159
Bithikotsis_u_3,221.803858986052,1011.69909303742,808.911840007755,2.09200003311762,6.77403328811635,3.31475084552863e-08,0.261747199781673,1.16397393614915e-07,0.021475930703775,3267.464947185,0.572210138519105,0.00073387912887503,0.00287364710294307,0.089010295319485,0.709418837231279,0.199853289581375,0.710780074010015,0.118439069943386,0.00995297780390485,0.00896551465996588,0.457360492743485,1.14796227967278,1.18645917320821
Bithikotsis_u_4,185.600561168433,1038.90222175605,1114.51514669978,1.7485197593939,4.96238556252033,5.52782471042952e-09,0.247094657673316,1.10575162022662e-07,0.0118562292922194,3737.41263799114,0.570622508707358,0.00102357466305378,0.00153456691746863,0.23270585532109,0.462657214304918,0.254528035468526,0.844763830523843,0.233132126560123,0.00382747850955722,0.0227313998478692,0.480310054613417,0.648329340751144,1.08198847888966
Bithikotsis_w_1,190.103480713097,1455.86867345009,1320.0646739802,0.935402621711869,2.2496178177683,2.48747622341618e-09,0.244246301329861,1.1710760338258e-06,0.0106580411486434,4255.79844584496,0.671703346144388,0.00157734224954787,0.00415341500256127,0.0992372636145542,0.636964207735113,0.280658212023291,0.551388215153353,0.158498032191681,0.0222072813699214,0.0321994010388478,0.461187835408116,0.94839147595655,1.16831398011972
Bithikotsis_w_2,214.930129685294,1198.38174429681,878.564226254413,1.1138930211648,3.31301843618558,1.23956748254836e-07,0.191873245793874,6.28452664679301e-08,0.0189439454203537,4066.09850759305,0.451099766894408,0.000428146408945361,0.00138976923732497,0.0850848591688054,0.494137264138482,0.302982297755168,0.968331184890255,0.213126900655338,0.000911713713734718,0.00379998639483374,0.516359143526735,0.460119984063063,0.936636568823003
Bithikotsis_w_3,167.27259161388,874.039313299039,846.709607607706,2.38877868570918,8.47518104795848,5.31580123047088e-10,0.200944422131838,7.57188156095075e-07,0.00959951984510761,1423.56386025321,0.60507223231746,0.001176054441245,0.00266008462991512,0.139535845210434,0.458763252518813,0.279785882359764,1.00141495115367,0.236719696542211,0.00332404941532367,0.0306386851588318,0.509344041219775,0.39035557354456,0.963309510022351
Bithikotsis_w_4,295.048297296921,1192.70122020733,1005.62240480098,1.97810172618903,6.02253383871643,4.06844937206701e-11,0.415171085725444,1.67232642073206e-06,0.0117341347914381,3457.74461099276,0.690449337128572,0.00171840438455427,0.0134801521100782,0.0474241588159565,0.874771713920408,0.0534528583015784,0.101839209297324,0.0875300450366552,0.0321015231484681,0.0289002632921611,0.479363533190873,1.01753471393073,1.08610436914275
Bithikotsis_w_5,194.940575125497,1065.50247334004,952.00402467664,1.66009236930882,4.52915225424039,1.05766865195956e-06,0.241708593395035,3.36429469113102e-10,0.0229252837883709,3123.62667519198,0.636241374663779,0.0001750134120467,0.000658284142562622,0.0870606526559456,0.598952971618991,0.304898810745138,3.57321210199837,0.161467701388077,0.000183491855951734,0.000345904702682389,0.474331541576755,0.945507959761788,1.1082313090574
Bithikotsis_w_6,186.35253000025,1590.38094539778,1408.74949896958,0.781167076180541,2.09806329338678,1.95513271638091e-05,0.200952427097767,-3.07835925320297e-07,0.0298334931664464,3921.81407811217,0.606496339971659,0.00157293537394753,0.00361281668794811,0.087675824502073,0.589077381781333,0.293941238024392,1.17247378851213,0.143055911442047,0.0119211938113163,0.0131568936863723,0.456809749154107,1.07827111968922,1.18909515441052
