SoundFile;Pitch;SpectralCentroid;SpectralSpread;SpectralSkewness;SpectralKurtosis;SpectralFlatness;SpectralCrest;SpectralSlope;SpectralDecrease;SpectralRollOff;SpectralVariation;SpectralFlux;HarmonicSpectralDeviation;Tristimulus_1;Tristimulus_2;Tristimulus_3;HarmonicOddToEvenRatio;Inharmonicity;HarmonicEnergy;NoiseEnergy;Noisiness;HarmonicToNoiseEnergy;PartialsToNoiseEnergy
Bellou_sil_remov_23;324.833645792939;1366.67410284929;1020.01939303082;0.7797948188343;2.6936388228028;9.90382478092404e-10;0.154135225253185;6.09181015405633e-07;0.00296022056008172;2407.70931634389;0.768874784004014;0.000212312495178176;0.00249132665170988;0.27773935660347;0.375740220692166;0.264260552562419;2.03771105697308;0.173162041214381;0.00398881796185644;0.00841804971037406;0.552687191072401;0.49134087062895;0.807340063200395
Bellou_sil_remov_24;285.904713702209;1092.27853134758;551.324310843863;1.17879964547805;5.54287796782161;9.04535283585398e-11;0.158194974836676;1.389668677632e-06;0.00320614824676176;757.380256663868;0.744779058063448;0.000259220104920886;0.00295937273060956;0.154338532550211;0.574100108370179;0.233667920181017;0.822385712594549;0.13769017904125;0.00433676336007535;0.010616051329877;0.58445064033493;0.47316146776365;0.711008476998044
Bellou_sil_remov_25;278.329086951052;1241.39534004303;921.068971923472;1.22116778513633;4.00192659057768;9.0271898018511e-07;0.130642307761278;1.84903396210043e-07;0.00598391605819352;2426.33384709087;0.730827700807532;0.000378496564734997;0.00257556301046521;0.25390397862517;0.412507068488262;0.222505447789641;2.08016794117087;0.198829272548956;0.00435409125800049;0.0120632332969336;0.559845651943793;0.44970454299207;0.786206719364246
Bellou_sil_remov_26;289.728392749927;1298.24224088285;908.233041122506;0.936635137836118;3.23435412348329;4.46992218314412e-09;0.157610731985807;5.42337222723784e-07;0.00424838483761689;1759.04319698055;0.787684985517495;0.000300584913752963;0.00249724737330541;0.299025814572263;0.39561345678072;0.219139910893181;1.79179985817072;0.172616685980911;0.0037034996270682;0.00857966751084491;0.616589477759209;0.36868718648305;0.619856527978173
Bellou_sil_remov_27;241.669372329849;1256.30959066843;911.015891869888;1.0932491802812;3.63852349548405;2.9551536503925e-08;0.112578961577534;1.97805460909406e-07;0.00379571575155237;1162.61084558323;0.667201857307845;0.000152997094859815;0.00134612126632854;0.264562623657304;0.413706904976558;0.270198358732186;1.82739174995581;0.225852027047067;0.00123317660174131;0.00491240369413564;0.574613893890654;0.368443441604313;0.740300150870367
Bellou_sil_remov_3;314.676128499977;1399.43085424494;844.318748997656;1.14805929882956;4.18259535279921;2.69242930645391e-09;0.149335384189752;6.519293457686e-07;0.00506554702672057;874.359520545592;0.687760209155173;0.000391013459168509;0.0031890042062201;0.151760938620152;0.531761104553553;0.265973242075095;0.953810208529507;0.196557241403144;0.00416459268424112;0.0148317703580186;0.603951472716933;0.378635193212864;0.655762168277204
Bellou_sil_remov_4;315.951052666472;1277.26718232309;926.898185011954;1.2488563737218;3.77260239862818;4.67593219015654e-09;0.16415235429707;4.65681789227109e-07;0.0055204722634007;1252.80045124384;0.747239088665963;0.000466857271185536;0.00303341145315541;0.233416736089242;0.556957119070448;0.147326701383924;2.08131691208831;0.156637601839806;0.00608775214517193;0.0186337564491733;0.59950337083802;0.42354237008276;0.668047349243189
Bellou_sil_remov_5;255.301333357383;1296.74477845716;812.986386437202;0.921795917817411;3.45501332180564;7.22641276113143e-09;0.147441433182625;6.49895550287598e-07;0.00484025144019545;3366.0902025737;0.709919123976472;0.000320293080470919;0.00277298945678501;0.14515847524945;0.490611712952931;0.313844991516881;0.823169401868509;0.196139213205203;0.00349221354706947;0.0107761505107248;0.579566395566359;0.416332522621875;0.724852880943941
Bellou_sil_remov_6;311.601261158779;1951.38576488354;1423.62529519931;0.749843705108112;2.84028748195182;3.1575566415013e-07;0.121325883041352;1.57750191732144e-07;0.0048015827921916;3586.92608169007;0.79100695835016;0.000232542500955291;0.00150612835360293;0.260260800068424;0.341643978172154;0.330358678141222;3.03414834956533;0.177649967292675;0.00232993417050972;0.00603135843528553;0.60254866716462;0.42144900969805;0.659616981157132
Bellou_sil_remov_7;228.23822348705;1633.88213558667;1309.61062221346;1.03765850610602;3.04523466492442;2.67451726044386e-08;0.139936184615753;2.9567563232578e-07;0.00388751163082444;610.372309093871;0.802561411037937;0.000294307413343267;0.00211640259823355;0.218009916850335;0.409316459444245;0.327843584792293;1.8643667893343;0.192758983451042;0.00394108984747724;0.011653489124677;0.588757536157147;0.420181331655558;0.698492090667003
Bellou_sil_remov_8;262.78223344282;1129.12256679416;918.433406132262;1.29396836666029;4.37803891272107;6.40771073756571e-08;0.16427610488086;3.16435795671063e-07;0.00569265879261989;0;0.773245082551342;0.000386350473154075;0.00236005856849027;0.254825991490111;0.482714551099252;0.188732627155153;3.83696513837325;0.188935133911347;0.00400441555118259;0.0107056072924969;0.587342450623817;0.431923895981478;0.702584240144568
Bellou_sil_remov_9;312.322045306064;1213.96331986273;729.980673493216;1.09219238304739;3.88624245700861;2.9806794688618e-07;0.17454258574163;4.69132357999813e-07;0.00918193070080741;2169.47021484375;0.797292707780326;0.000642222322080325;0.00391509340199594;0.213707624440946;0.58436757320596;0.187241342175765;3.77422679625597;0.142704723600959;0.00620083956892845;0.0138859243941037;0.565079892103913;0.529189683879486;0.769661270863463
Kazantzidis_sil_remov_1;212.707033507235;1515.73897519713;1112.95950798515;1.23842438341616;4.30375729908748;1.51707491233654e-10;0.128834470347915;3.34583256304621e-07;0.00176282067041416;3565.82659290493;0.704483312455816;7.14394974477487e-05;0.000970371165758017;0.125277774934547;0.461299212839801;0.366689985154243;0.717328074563419;0.271894763953036;0.000893395968838165;0.00277347816498664;0.601662345882965;0.378760082817764;0.662061797356552
Kazantzidis_sil_remov_10;194.996892434851;1157.96020239536;846.879514950115;1.09840703120547;3.37942030629755;1.51454515283429e-10;0.165368887517435;7.72635945279048e-07;0.00306415420057313;2482.69508070582;0.708238556413791;0.000212347202713395;0.00232160899148676;0.145038430936132;0.548674689262907;0.277613953720733;0.732558330003885;0.217267235914417;0.00309480019110734;0.00753794346175629;0.579340036385638;0.436145515618519;0.72577278999528
Kazantzidis_sil_remov_11;211.237758702709;1253.71616874006;949.024729478429;1.62004415372832;5.9073208526162;4.83723695377473e-11;0.14345702693514;5.2107490564277e-07;0.00155849105159002;2536.66122309125;0.713551578996663;0.00010395962824356;0.00144663130800723;0.110097966440412;0.473914122544429;0.361463451079457;1.19104593444934;0.248342297754048;0.00208945306456584;0.0063263566353175;0.586991703667434;0.403071899290114;0.703374723676461
Kazantzidis_sil_remov_12;214.558006664919;1491.57051425537;963.524876023328;0.776446988625038;2.8279632537147;3.18057237033325e-09;0.107674188929254;4.20770623698622e-07;0.00310105193142572;719.096187396474;0.657628481766421;0.000125648286341815;0.00142219533600122;0.0861067615245761;0.42282363814682;0.461500169872773;0.879163624334374;0.284667773800389;0.00116079874266882;0.00360041617684012;0.583389987599938;0.349177425493533;0.714119236283077
Kazantzidis_sil_remov_13;190.598188276646;1505.28105545397;1035.0587215301;1.00785676957615;3.46582374338163;1.16956436329556e-10;0.119474588016607;5.4649251665389e-07;0.00186948825982124;0;0.685775564709844;0.000103220027631962;0.00149897621451854;0.149968413240703;0.42215710285814;0.401271093836107;1.01848423554404;0.26306141713085;0.00190634031086487;0.00488183061522347;0.590280528689691;0.390553068595929;0.694109751883238
Kazantzidis_sil_remov_14;215.365097982387;1180.31282731116;789.730375379723;1.31846485959935;4.15863559607891;9.78570019014741e-11;0.16262724053161;9.37398963697189e-07;0.00282941566408976;1506.83882183697;0.741658422045396;0.000229669748666392;0.00248771521817242;0.121861399637041;0.516702385217807;0.315728545357154;0.720184072804667;0.266317421593446;0.00297867614554712;0.0122289144046899;0.606398872700927;0.359201798414862;0.648997510377348
Kazantzidis_sil_remov_15;211.237758702709;1676.38078101165;1069.3640629087;0.518048995088106;2.83765639110043;1.4318868851656e-09;0.0935528051790664;4.12322197335055e-07;0.00226656416019369;3471.20737567526;0.636745662436125;9.23990090011431e-05;0.00118875241141849;0.150224854359237;0.350584538233837;0.475636066400079;1.22904361154337;0.301919726808473;0.00103140841840733;0.00304049882516707;0.584624772929939;0.348736668545979;0.71049884718589
Kazantzidis_sil_remov_16;226.268288620378;1596.26453521096;1116.80739426822;1.15758736889745;4.5200502269658;2.73814798998502e-10;0.102974915745777;4.54982965336529e-07;0.00175355133543496;5358.5418041001;0.690438862832504;0.000107548650105207;0.00151204042980837;0.143490628807647;0.397713553187193;0.427101997065583;1.08463921117486;0.252745984063104;0.002191954418971;0.00658467233597458;0.575570914725223;0.420439025141387;0.737405373371584
Kazantzidis_sil_remov_17;233.167665876865;1721.20291427279;1109.16840197521;0.741563549541338;3.34413922849627;3.58039429864597e-10;0.10620713366077;5.65577049555423e-07;0.00195710285726559;3307.80492427542;0.70603882016131;0.000130272318586038;0.00198251481560037;0.127541538813448;0.403477576217859;0.455702080095785;0.589322765831929;0.240496202981171;0.00292084602474892;0.00664243879287393;0.573110197272064;0.402777162473572;0.744865131976155
Kazantzidis_sil_remov_18;217.804597276119;1460.12908110796;941.465371560861;1.03420236192604;3.64280010138765;1.18801062499434e-10;0.111474012568049;6.65370740972593e-07;0.001817356958185;3474.34213188098;0.659830482371196;0.000114551662274511;0.00204681958102199;0.0833202657928762;0.426122490475491;0.478753847023083;0.778481177615426;0.296415776703189;0.00203559921357243;0.00760492132566336;0.602917704094743;0.302084850903148;0.658601154367261
Kazantzidis_sil_remov_19;197.718947613914;1588.22968816406;963.515862463825;0.78132141317015;3.08600649797896;1.88749236650983e-10;0.0947878388416777;5.41276281672822e-07;0.00176958406043029;3188.38886605726;0.651761588879923;8.36692637400641e-05;0.00130101828574779;0.128608278632719;0.346042237715321;0.472019500836457;0.93968662625842;0.337533393071463;0.00100756696643951;0.00417541096240249;0.60916991452905;0.284411781244782;0.641315213309439
Kazantzidis_sil_remov_2;215.676313042676;1373.251627095;898.365655976828;1.033687328054;3.43604161440027;2.51191769372851e-10;0.126085548840242;6.85722924264737e-07;0.0022941988064736;2571.97332925896;0.691653466008334;0.000143929187905085;0.00186234122011426;0.131269414364211;0.437471893974494;0.391762069793259;0.795225726916284;0.29785778818861;0.00167529419583235;0.00717154116006925;0.606537659471055;0.297775257675201;0.6474151319926
Kazantzidis_sil_remov_20;217.301942714003;1321.15336337143;900.429101036356;1.30672215522249;4.02324400044488;5.54597961919271e-11;0.133206193795088;7.29427890676882e-07;0.00188710371843208;3472.38880264856;0.655268784106548;0.000136609124191469;0.00236071077551032;0.0831195386059142;0.566945434327829;0.331399687211719;1.04563481168747;0.245470107285303;0.00309603217845863;0.00829651320733116;0.593138620925522;0.363900988734047;0.685946530407378
Kazantzidis_sil_remov_21;204.868911215753;1373.44894702258;921.340203436595;1.18417088587567;3.70935842652399;4.127303672845e-10;0.105699890553244;7.56292552661973e-07;0.00244777877357298;3504.83862472815;0.660788115074275;0.000163838282926349;0.00212218244916071;0.0771131037612135;0.452376774372454;0.42414684362165;0.942118556997536;0.345986954566486;0.00219492149994826;0.0100670506200071;0.622284217777495;0.243620672750586;0.606982744270017
Kazantzidis_sil_remov_3;198.577349448003;1232.55326377668;927.598540379275;1.17291328659364;3.41992653020658;1.3681342805208e-10;0.139808027745967;6.4184700603475e-07;0.00200910861193222;954.642752580086;0.666112585680017;0.000115361277620973;0.00167955548693019;0.15233522963147;0.508499322010481;0.284230156403733;0.903594121458357;0.247691532009901;0.00198622921754614;0.00576368738764048;0.567980635727799;0.422353002140886;0.76062340350498
Kazantzidis_sil_remov_4;210.62856027289;1418.40281973489;967.05796157529;1.04946963214319;3.313762991432;1.56805322999397e-10;0.114440683292211;5.81424026757501e-07;0.00187922652836393;2737.59302812338;0.689335863302194;0.0001084395300275;0.00166848076576444;0.146325782633372;0.458335733446997;0.371934029509323;1.01326386916316;0.285573271444722;0.00169082548912725;0.00524567282188004;0.586346589527449;0.357358919721343;0.705475938396647
Kazantzidis_sil_remov_5;194.546874029333;1149.13382531711;859.914607751113;1.14232554132143;3.57537261969725;4.51306173698302e-11;0.156800493180409;7.26178840906012e-07;0.0019116778295233;6166.3242702676;0.716774280302441;0.000135980825860378;0.00179776624683481;0.154992049785607;0.474524252475707;0.27949047383517;1.10862002211426;0.241064923406903;0.00281224000433804;0.0080584286701219;0.596542527891312;0.36898583442928;0.675913707897103
Kazantzidis_sil_remov_6;212.032360421939;1544.09814647271;1103.8677761377;0.977195164455353;3.38285391678747;1.34382989335582e-10;0.136747628183236;4.61461602538257e-07;0.00195324609139318;3677.61735584394;0.692383872671677;0.000102501912641254;0.00146343942210719;0.0745516372458582;0.481570110365771;0.404483021030736;0.808715784537111;0.270520275379999;0.00140664093040068;0.0047780585895244;0.595252615200282;0.341782448303988;0.679373390809082
Kazantzidis_sil_remov_7;228.171373125413;1700.30522526132;1144.90724057559;0.918479745170245;3.51244346134334;3.67828100473751e-10;0.118169571835033;3.03570629362397e-07;0.00215502373461043;0;0.687024306844879;9.11366746198777e-05;0.00123849084682228;0.0930029125047379;0.415626114975245;0.457370820944963;0.727222114757303;0.284431713933031;0.000910340451675721;0.0033074583160079;0.594376367181043;0.341728632464361;0.682435880215991
Kazantzidis_sil_remov_8;242.928946415797;1541.2044549765;1049.07618760076;0.727105397908196;2.72319949227205;1.17986805338852e-09;0.119266345392572;3.32192182851377e-07;0.00265118362215026;3249.40920526101;0.7181091186766;8.84616668589218e-05;0.00107366908946916;0.1258052665508;0.441861373720433;0.410058461632385;0.928749656514021;0.198101429299131;0.000826595113889748;0.00187337595614262;0.559635079498598;0.468412729130986;0.786878694051747
Kazantzidis_sil_remov_9;210.02111873885;1557.40639010442;1094.54160181983;1.011013325982;3.53674581195739;2.0176735094394e-10;0.123835805256356;4.13474408596946e-07;0.00190910359926371;2432.87910104455;0.72701747183965;9.63543919513543e-05;0.00125345693385706;0.175954872212359;0.373397887223275;0.413714403379269;1.3125330106824;0.241338148771614;0.0014408299446903;0.00392315750283814;0.579711487489263;0.415672798748017;0.724996005049015
Kazantzidis_old_sil_remov1;223,669376;1022,77891;873,081064;1,66311741;5,43359945;2,38E-12;0,31858105;1,95E-06;0,00240127;1956,55364;0,69539808;0,00028346;0,00464536;0,18842128;0,55313723;0,20114322;0,87479136;0,12656646;0,01394966;0,01392483;0,44898143;1,10029905;1,22724654
Kazantzidis_old_sil_remov10;165,542434;952,467544;760,945758;1,23392397;4,11230623;6,22E-12;0,23829925;1,80E-06;0,00240698;630,847991;0,65525663;0,00023096;0,00190068;0,18053523;0,31998625;0,28301334;1,43835718;0,23572307;0,00199401;0,01334367;0,4987259;0,34495945;1,00510943
Kazantzidis_old_sil_remov11;223,669376;1056,51883;891,98292;1,38867237;4,24165284;8,34E-12;0,26595135;1,53E-06;0,00263593;2383,16838;0,82152916;0,00032246;0,00273818;0,26721882;0,4228117;0,19686911;1,28853712;0,18331725;0,00525322;0,01365259;0,50185558;0,6165197;0,99260515
Kazantzidis_old_sil_remov2;229,559437;979,128733;896,158213;1,50571404;4,45150467;3,35E-12;0,31513454;1,72E-06;0,00249458;2154,9305;0,79005666;0,00034829;0,00290391;0,29642389;0,33973561;0,17279832;2,61790876;0,16046058;0,01042852;0,01677628;0,50217517;0,66495091;0,99133701
Kazantzidis_old_sil_remov3;173,57202;958,654727;831,259558;1,43895378;4,32339114;3,90E-12;0,26470619;1,94E-06;0,00248205;1943,99361;0,71444425;0,00035307;0,00379636;0,17859844;0,4979142;0,24433575;0,90683347;0,1768128;0,01136803;0,01921538;0,46731624;0,76771991;1,13881968
Kazantzidis_old_sil_remov4;192,924238;961,390387;845,240181;1,6680553;5,15864889;3,39E-12;0,28731388;1,78E-06;0,00256365;577,48752;0,73330371;0,00035691;0,00373433;0,21505441;0,52045771;0,18956144;1,54279937;0,15259263;0,01340838;0,01894617;0,47023504;0,85739509;1,12659608
Kazantzidis_old_sil_remov5;207,488936;1027,17627;948,747576;1,28867827;3,68882335;4,44E-12;0,30257263;1,63E-06;0,00260274;15721,2414;0,80627997;0,0003854;0,00320494;0,29244452;0,38676842;0,19463429;1,84793077;0,14861097;0,01395333;0,01711542;0,47348411;0,84493817;1,11200329
Kazantzidis_old_sil_remov6;215,800929;1147,69918;893,492026;1,56976413;4,99704567;3,69E-12;0,2378707;2,07E-06;0,00289732;4712,88235;0,63307505;0,00039722;0,0048558;0,16723438;0,44467679;0,38142728;1,36202203;0,13300723;0,01927029;0,01858492;0,44870673;1,07759336;1,22862715
Kazantzidis_old_sil_remov7;196,409912;1296,22771;997,966244;1,15931297;3,59720134;3,11E-11;0,19834354;1,40E-06;0,00352747;575,947062;0,70749016;0,00044074;0,00354501;0,15866012;0,44887562;0,35450929;1,17906178;0,17303295;0,01019777;0,01534372;0,48165778;0,75708958;1,07616287
Kazantzidis_old_sil_remov8;185,386271;860,836171;713,164587;1,78952525;6,05103785;2,75E-12;0,28044473;2,46E-06;0,00279028;1189,85452;0,67256247;0,00033726;0,00403981;0,15250015;0,52453018;0,24729351;2,06781966;0,15251392;0,0118444;0,01668074;0,47201524;0,8016646;1,11715555
Kazantzidis_old_sil_remov9;184,212089;961,805468;833,350486;1,5298956;4,7275529;9,27E-09;0,20180914;6,83E-07;0,00852733;0;0,71510767;0,00076598;0,00198474;0,23066173;0,37993467;0,25325954;1,91274268;0,25277097;0,00244354;0,01585097;0,53151699;0,31609794;0,8814074
Ninou_sil_remov_11;298.39038995546;989.710010957076;745.212688760311;1.56190894967863;5.38865339935359;2.62977854457379e-11;0.201464053414613;1.00615152915289e-06;0.00245919766310529;0;0.811495011745351;0.000244147426063685;0.00246429050725124;0.475440510972651;0.345694597509089;0.113537755730307;5.93968427356334;0.158536633145228;0.0053837084620762;0.0123825050077232;0.586474534228124;0.465573967316856;0.705103873463369
Ninou_sil_remov_12;292.756473542449;1324.69116793124;1037.96858701029;0.985060243355023;2.81934675490219;1.83177280092202e-11;0.185257706077806;8.05593868745089e-07;0.00156351309817886;2689.09075407524;0.752177143556875;0.000117566156341604;0.00247055733426128;0.337593867695725;0.468880146806651;0.17313603618372;2.05307934377198;0.145325414608416;0.00327297244617021;0.006122853723416;0.572624874808583;0.503104193685552;0.745987013427215
Ninou_sil_remov_2;369.276463619703;1715.55882545012;1161.77767912933;0.620019634505526;2.28020839583779;1.83148565598578e-10;0.137854534686903;6.67921672535282e-07;0.0020986292719802;3547.24992645631;0.785578354076879;0.000162479328216538;0.00227245731120184;0.348232919496346;0.350822910704887;0.218273042797293;3.2309416281775;0.168669436641762;0.00340610592824156;0.00909501840511451;0.601672008078954;0.372713409081091;0.662035183958504
Ninou_sil_remov_3;324.271239407343;1672.84684660837;978.703158024147;0.762323340249993;3.34120989792098;1.3131743829738e-08;0.126983825414664;5.848528646063e-07;0.00506570692284608;637.20583220149;0.692623928782759;0.000280879932921331;0.00198101430411872;0.353853518558355;0.314222079815089;0.260605181571468;3.71129095251865;0.241164455344673;0.00209107134098971;0.00823565856217782;0.629031394132293;0.297995676299054;0.58974577314926
Ninou_sil_remov_4;325.585038587441;936.345040094315;844.253723467107;1.84910905759908;5.58727487573207;8.19748311047837e-12;0.262210425152259;8.13097595133222e-07;0.00203947402221574;2214.45428932001;0.803106739814403;0.000160295622349946;0.00243072788136409;0.426524937853624;0.47519844519761;0.0718873895684569;2.46813592707763;0.102791373835412;0.00431098348031362;0.00821395258731195;0.564531548164882;0.585313220760178;0.771380188141286
Ninou_sil_remov_5;429.116013329837;1303.41632331885;896.873993967049;1.37581970932182;4.07175036496301;2.33393996499088e-11;0.188081298105089;1.11002495706394e-06;0.00263101253454619;3887.39409015142;0.835790029559371;0.000274447022121882;0.00364718575764743;0.312975425697253;0.531515534164821;0.101757594925118;1.25278717304879;0.0981049044449982;0.0066063553054703;0.0141223393857308;0.57799041663744;0.510169967206874;0.730134134387213
Ninou_sil_remov_6;340.983297390954;1495.88462162639;1088.69091886524;0.860507833207393;2.39930575602959;1.14557947952229e-06;0.140857805191633;2.22999628448281e-07;0.00651099179587605;3188.30979028416;0.748799438040932;0.000375271658623606;0.00245620586355794;0.299598121164999;0.431143480963927;0.1862785545831;2.69112167210078;0.172577046152057;0.00393467467613413;0.0105139248755845;0.59097547631966;0.432279645232952;0.69211759213355
Ninou_sil_remov_7;322.962741663371;752.67720113649;566.471594928166;1.46447915648108;4.70082411958528;3.61017846595291e-12;0.235247360234156;2.18800466826589e-06;0.00137122943153986;8.72596910767463;0.729976256398789;0.000193571516948815;0.00588673610832837;0.348069312614758;0.480396437868655;0.0554014716732759;2.69545625790144;0.119425714422998;0.0147657104696493;0.0321991339242137;0.58373808902891;0.482687417754526;0.711604445593445
Ninou_sil_remov_8;318.610668249764;1009.67125694812;881.332318408588;1.69964675878915;5.25658236146556;4.03859943766892e-10;0.226277387004625;7.35506490635544e-07;0.00619907170575392;700.518989507068;0.769197816028244;0.000561113537361158;0.00287884460993153;0.355193869103746;0.504104875909297;0.0762398166470074;1.76052468880587;0.122116347795177;0.00670910371459015;0.0125203493880843;0.572331491391062;0.527546036250391;0.747243163146372
